#full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,rot_per
"       (2013 FC11)",2.3961950276275,.5244384797160999,3.468180309599006,183.825838851183,264.1874461058018,1.139538150235256,3.652851905019744,3.70929561564336,26,7,20,,,20.2,
"       (2013 FD11)",1.910125722673772,.358607412102338,8.234736554770128,238.651835936671,338.7596208647199,1.225140480475623,2.595110964871922,2.63998300947435,1267,2,164,,,19.7,
"       (2013 FT13)",1.664477970796356,.3433571856092295,7.874284539890932,176.9580160778299,10.51409458304885,1.092967499235158,2.235988442357554,2.14746097246401,30,7,31,,,24.5,
"       (2013 FU13)",1.728599741826316,.4255173726380274,.7603226662222295,177.3629525085023,349.1131718457619,.9930505213416098,2.464148962311023,2.27274058825096,45,6,22,,,27.4,
"       (2013 FW13)",1.120389533560377,.3619503198370227,23.4108510139114,175.8440508257169,272.2806576606529,.714864183546146,1.525914883574608,1.18593740436552,2204,0,77,,,21.8,
"       (2013 FX13)",1.756927071943305,.7945647592146089,9.701486070765654,63.79443198668572,.6198251966032444,.360934736067045,3.152919407819565,2.32883545568124,28,7,54,,,21.2,
"       (2013 FY13)",1.26238387008457,.1361036418009003,16.24987480039058,199.2853503925985,13.56121486018557,1.090568828015346,1.434198912153795,1.41838900942789,1307,1,534,2,1,20.5,
"       (2013 FT16)",1.636001519626699,.3648329563853722,4.831312528412642,11.29652521271701,184.3331489637899,1.039134248570329,2.23286879068307,2.09258812456209,2,8,29,,,26.3,
"       (2013 GF)",1.885721885259712,.451990219401064,10.87713074173969,18.26052371096473,204.3374543018383,1.033394036611787,2.738049733907638,2.58955216707579,107,5,98,,,21.4,
"       (2013 GG)",2.331193330419423,.4455189613013126,25.5996331467365,189.4024039657741,352.4444752386428,1.292602499258414,3.369784161580432,3.55939052576882,19,7,31,,,22.3,
"       (2013 GH)",1.57306524785485,.2750844357261074,10.42059851874912,15.27228991705212,186.2674945832695,1.140339481788349,2.00579101392135,1.97300555206255,36,7,45,,,23.5,
"       (2013 GJ)",2.149113795932972,.5756078453997108,12.84364895872426,12.24688239022557,233.8587084410079,.9120670343372003,3.386160557528743,3.15062939322823,10,8,46,,,23.1,
"       (2013 GM3)",.8355557468132194,.2868081387579078,.01355493320287917,326.9363951912521,22.44353966759852,.5959115582412463,1.075199935385192,0.763785392378372,12,7,61,,,26.3,
"       (2013 GN3)",1.22682709039016,.1848820596325142,3.786449817792026,198.8810168643708,288.2318373338579,1.000008771105863,1.453645409674458,1.3588866695583,1257,3,69,,,23.6,
"       (2013 GO3)",.9811959994619263,.4206976324795985,20.85439706884971,193.2106428515659,144.6293105733646,.5684091654898404,1.393982833434012,0.971945370507052,7,8,21,,,23.0,
"       (2013 GY7)",1.246411011713606,.2304388604620951,29.57567430344908,189.9166591636484,128.5512046205243,.9591894785069158,1.533632544920297,1.39155417325117,1073,1,101,,,20.3,
"       (2013 GZ7)",1.405580528370943,.1915763276944361,5.282472620335668,21.81994903609028,165.4742536351097,1.136304572466833,1.674856484275053,1.66644813098476,1846,0,61,,,23.9,
"       (2013 GL8)",2.431403587776364,.8423228834723729,8.519845280589999,331.5636838945571,47.55748105375855,.3833767068355042,4.479430468717223,3.79134915953887,6957,0,188,,,18.8,64.6
"       (2013 GM8)",2.110989376913148,.4041258342055746,46.55580175524176,11.20920394834009,87.89981148406228,1.257884033969016,2.96409471985728,3.06716594813711,25,8,20,,,20.2,
"       (2013 GF23)",.8572516522094965,.3213905189169585,27.7890733028228,197.7331188991294,204.3865713843006,.5817390988634664,1.132764205555526,0.793726167798811,6,7,35,,,23.7,
"       (2013 GH23)",1.913923229895168,.5175692324493838,2.068081760999902,231.2666231654268,18.92826849152853,.9233354528312805,2.904511006959056,2.6478597180133,6,8,17,,,25.7,
"       (2013 GC34)",2.704230465824685,.5370797468868665,20.7143724174258,195.3090223905709,28.53124443467091,1.25184305171581,4.156617879933559,4.44706783447906,117,4,104,,,20.7,
"       (2013 GD34)",1.617791599223815,.252189435424132,4.574982230660233,260.2940095248769,263.3525797134614,1.209801649181658,2.025781549265973,2.05774742132671,653,3,23,,,22.1,
"       (2013 GQ38)",1.745963058378783,.4249840317343364,8.113720891883814,206.1037564390936,40.18020786235846,1.003956638569756,2.487969478187811,2.30707003286385,120,5,118,,,23.4,
"       (2013 GR38)",1.790232136354394,.5563516677870917,4.5882067483053,218.6900449095599,68.34175366377792,.7942335015675789,2.78623077114121,2.39536790117536,249,3,156,1,1,21.8,
"       (2013 GS38)",1.479983821420055,.4076556539314136,6.850797820395798,128.1922550448478,195.726558085594,.8766600488911501,2.08330759394896,1.80050219061213,1006,1,60,,,19.9,
"       (2013 GT38)",1.846118853300877,.7139106276146222,41.69130895327015,333.8612967051118,268.3521789711615,.5281549840896611,3.164082722512092,2.50840517756922,1823,1,34,,,19.2,
"       (2013 GV38)",2.534043230907177,.6374916718889967,4.141035601000349,205.6756471837579,304.5132707969011,.9186117749971656,4.149474686817188,4.03393811900037,11,8,28,,,25.4,
"       (2013 GW38)",2.0056327481347,.5458625390012397,2.300383760538528,18.17079449120433,137.3025065469594,.9108329639338588,3.100432532335542,2.84043804229702,2,7,19,,,28.4,
"       (2013 GA55)",1.645809273413035,.4554358200667585,.4754733446035266,206.957911498102,298.5848825429493,.8962487773026934,2.395369769523377,2.11143375308094,2,8,14,,,27.6,
"       (2013 GB55)",2.042290693615288,.4967764840614909,9.024825771926334,22.75311170662051,178.851668107713,1.027728703409582,3.056852683820995,2.91866694624472,4,8,22,,,25.8,
"       (2013 GC55)",1.638369202768923,.3721028737349468,18.05489002162632,22.60696420120341,204.8662744416112,1.028727314179773,2.248011091358073,2.09713247652358,12,8,40,,,24.5,
"       (2013 GD55)",2.164126596814734,.5543187813920075,.9017672800930888,168.3602711184138,355.2092354936745,.9645105788903582,3.363742614739109,3.18370042926788,28,7,53,,,23.3,
"       (2013 GE55)",1.046663206829368,.4114912790121846,24.79654319062568,30.72045890420128,300.6116499413906,.6159704251561565,1.477355988502579,1.07082533783716,10,8,30,,,22.8,
"       (2013 GH66)",1.051128898424203,.04456181674644455,3.446348930161328,198.6186588458447,35.98645687045249,1.004288685075731,1.097969111772674,1.07768581513877,27,3,46,,,28.0,
"       (2013 GR66)",2.605373746708564,.5386752840585753,21.86986818193026,31.50264773577025,205.1787962663851,1.201923303621574,4.008824189795554,4.20545752717841,51,6,45,,,21.1,
"       (2013 GS66)",2.012546085482404,.5824856709419749,2.437657610241776,204.7045740355878,272.8499399642353,.8402668285785408,3.184825342386268,2.85513700846293,964,1,92,,,21.0,
"       (2013 GT66)",.8503003377666333,.3231742522959758,14.60231927646817,21.33326819820751,321.8634978281091,.5755051618818859,1.12509551365138,0.784091470698989,2,6,32,,,25.2,
"       (2013 GU66)",1.10768929560244,.1732927098394622,14.91235159673974,23.85739341906557,269.6039339074499,.9157348159073276,1.299643775297551,1.16582976859796,7,7,23,,,24.7,
"       (2013 GV68)",1.706150702928992,.8684510614526318,5.979899342990069,168.4575290976171,257.638387793896,.2244423139721549,3.187859091885828,2.22861108516677,2295,1,162,,,19.0,
"       (2013 GW68)",1.037630824096822,.3356854560842443,14.17117114344659,190.4760530218968,240.5748488039698,.6893132476628101,1.385948400530834,1.05699394399319,375,3,60,,,21.8,
"       (2013 GX68)",1.226629976174108,.02963327918676539,11.39791283973315,25.09700302475715,112.6238384795553,1.190280907631285,1.262979044716931,1.35855918438542,21,6,32,,,23.0,
"       (2013 GY68)",2.669885180658847,.583993829940808,9.459542252255929,136.3414172069008,112.1408904044221,1.110688708503681,4.229081652814013,4.36261692033884,140,4,99,,,20.6,
"       (2013 GG69)",2.686829950579533,.6693005408721465,9.246492544386612,183.2291839359551,144.6380439510724,.8885332114251688,4.485126689733897,4.40421461228024,2068,1,90,,,18.7,
"       (2013 GH69)",2.500536112388469,.5109159089479239,9.725799816390655,27.13622434758448,196.0276153776106,1.222972431670406,3.778099793106532,3.95419332535731,20,7,24,,,23.1,
"       (2013 GJ69)",2.21901251557864,.5411140418036517,6.623648905612181,201.693752604553,11.10141335941395,1.018273684460993,3.419751346696286,3.30558119995411,6,4,23,2,1,26.5,
"       (2013 GK69)",1.713461921943719,.4275007045906459,12.96997584626493,208.7989245118016,38.06766845774914,.9809557430235371,2.445968100863901,2.24295153024254,140,5,65,,,23.8,
"       (2013 GY73)",2.221659994626108,.4785001024874881,21.18133148981603,49.35605256553689,61.95360226706072,1.158595459505163,3.284724529747053,3.3114987421284,4614,0,79,,,18.9,
"       (2013 GZ73)",2.370735066904152,.6174791927316831,7.341736962849076,116.7735857552452,340.2172956758333,.9068554916114837,3.83461464219682,3.6503351278033,5084,0,61,,,19.1,
"       (2013 GT79)",2.208378085349485,.6185626660386281,1.570515882841385,224.6129636774637,44.38656222680394,.8423578492544264,3.574398321444543,3.281847114335,10,8,33,,,24.0,
"       (2013 GU79)",2.1013128546011,.3955626002561428,2.185249394980899,170.3473440796041,51.50668215883466,1.270112077883431,2.932513631318769,3.0461008526353,6427,0,124,,,21.4,
"       (2013 GV79)",1.358234220689581,.4207176971976851,18.07789285495465,193.7472513456581,289.8594773952046,.7868010471059681,1.929667394273194,1.58296096213341,19,8,37,,,23.4,
"       (2013 GW79)",1.422889513994689,.2682996446932847,1.453142920698959,136.8665255042371,351.4395208094036,1.041128762952114,1.804650265037265,1.69732485348666,1647,3,25,,,23.0,
"       (2013 GX79)",1.05626429168551,.4072602201324532,23.46139099973384,205.0791573656013,195.3161453376962,.6260898637356193,1.4864387196354,1.0855931630784,700,2,68,,,20.8,
"       (2013 GZ79)",1.673550374606515,.2904729122899656,15.99086816202757,155.6101502397939,102.8457180859244,1.187429323430597,2.159671425782432,2.16504230192013,4784,0,210,,,19.9,
"       (2013 GA80)",1.173831412063176,.1534728939569241,32.18545163493287,29.12439611052154,133.1117814299582,.9936801082362975,1.353982715890054,1.27179406228037,1672,1,234,,,21.5,
"       (2013 GE84)",1.904266686194619,.6364959398663683,13.03990919781841,92.19439644617208,18.99926414171549,.6922086720089603,3.116324700380277,2.62784567535411,59,6,140,,,19.5,
"       (2013 GF84)",1.15977155486443,.1254397820416213,15.56971525636868,26.93339289130933,118.7965791632785,1.014290063804163,1.305253045924696,1.24901277815938,17,7,21,,,25.0,
"       (2013 GH84)",1.564476078989308,.3714602986262055,14.90169273409984,53.37295231447308,186.4180288591871,.9833353274943843,2.145616830484231,1.95686827719184,640,1,55,,,20.7,
"       (2013 HO)",1.024269372342243,.03128873014869342,9.808552724581038,202.4880823488885,270.8832466712526,.9922212843514554,1.056317460333031,1.03664362733135,15,6,58,,,25.9,
"       (2013 HQ)",1.400577208715394,.6798895109471802,32.99067960266453,36.72352938551292,54.36985879209597,.4483394552381182,2.352814962192671,1.65755819372438,18,8,41,,,22.0,
"       (2013 HR)",2.480996949256839,.6767150276288204,3.798829479888831,224.8849003710309,271.5292088854069,.8020690301934781,4.1599248683202,3.90793694425975,5,8,18,,,23.7,
